Unnamed: 0,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
0,234,4,1006,1,1,0,0,2014.0,4.0,9.0,10391.86
0,1056,2,307,1,0,0,0,2013.0,11.0,6.0,3114.75
0,1109,3,442,1,0,0,0,,,,4167.51
0,128,4,875,1,1,0,1,2015.0,2.0,4.0,8413.12
0,590,3,329,1,0,0,0,2015.0,8.0,7.0,3802.91
0,495,6,405,1,0,0,0,,,,4464.88
0,217,5,708,1,0,0,0,,,,6098.87
0,488,6,356,1,0,0,0,2013.0,12.0,1.0,3639.88
0,313,3,686,1,1,0,1,,,,7163.69
0,707,2,1002,1,0,0,0,,,,7731.2
0,848,3,699,1,1,0,1,,,,6960.44
0,235,6,358,1,0,0,0,,,,3573.55
0,268,4,484,1,0,0,0,,,,3880.28
0,298,1,802,1,1,0,1,,,,9558.44
0,626,6,761,1,0,0,0,,,,7308.93
0,18,1,710,1,0,0,0,2013.0,2.0,9.0,5841.33
0,280,5,521,1,0,0,1,2013.0,6.0,9.0,5169.13
0,1104,3,401,1,1,0,0,,,,5118.16
0,868,6,869,1,0,0,0,,,,6480.73
0,685,7,0,0,0,0,0,2015.0,8.0,3.0,0.0
0,477,4,597,1,1,0,1,,,,5460.86
0,250,6,873,1,0,0,0,,,,7626.24
0,449,2,1654,1,1,0,0,,,,12381.55
0,817,1,3240,1,0,0,0,,,,22685.16
0,146,7,0,0,0,0,0,,,,0.0
0,677,6,640,1,0,0,0,,,,6383.98
0,399,5,606,1,1,0,0,,,,6013.61
0,517,2,0,0,0,1,1,2013.0,1.0,1.0,0.0
0,834,2,730,1,0,0,1,2013.0,2.0,4.0,6017.27
0,907,7,0,0,0,0,0,,,,0.0
0,1086,5,813,1,0,0,0,,,,7108.58
0,795,1,638,1,1,0,0,,,,6848.36
0,645,4,1150,1,0,0,0,,,,8257.27
0,250,6,710,1,0,0,0,2014.0,1.0,2.0,7062.15
0,696,4,1072,1,1,0,0,2014.0,5.0,6.0,8923.73
0,361,6,670,1,0,0,0,2013.0,2.0,11.0,6207.51
0,296,6,482,1,0,0,0,,,,4757.56
0,188,6,389,1,0,0,0,,,,3774.31
0,576,5,919,1,1,0,1,,,,7341.75
0,866,3,607,1,1,0,0,,,,8155.64
0,1066,1,1322,1,1,0,1,,,,14397.28
0,264,6,753,1,0,0,0,,,,6352.27
0,717,7,0,0,0,0,0,,,,0.0
0,914,6,765,1,0,0,0,,,,6764.5
0,872,6,624,1,0,0,0,,,,6787.5
0,750,2,396,1,1,0,0,,,,4706.3
0,408,6,535,1,0,0,0,2013.0,9.0,11.0,5226.88
0,654,4,763,1,1,0,0,2013.0,4.0,7.0,7154.76
0,24,5,877,1,1,0,0,,,,9902.81
0,761,1,895,1,0,0,1,,,,7484.53
0,555,5,560,1,1,0,0,,,,5905.45
0,987,2,827,1,0,0,0,,,,6515.79
0,858,7,0,0,0,0,0,,,,0.0
0,175,3,807,1,1,0,0,,,,7484.64
0,985,6,895,1,0,0,0,,,,8086.05
0,515,7,0,0,0,0,0,2013.0,1.0,9.0,0.0
0,97,2,493,1,0,0,0,2013.0,12.0,3.0,4892.23
0,397,5,641,1,0,0,0,,,,5023.82
0,387,2,1299,1,1,0,0,2014.0,2.0,9.0,11234.08
0,952,7,0,0,0,0,0,,,,0.0
0,784,3,671,1,1,0,0,,,,6727.02
0,718,6,592,1,0,0,1,2015.0,3.0,1.0,6454.47
0,871,3,488,1,1,0,0,2015.0,1.0,7.0,6234.3
0,847,5,979,1,1,0,0,2013.0,11.0,10.0,6914.68
0,192,2,563,1,1,0,0,,,,7114.58
0,557,4,591,1,1,0,1,,,,5387.05
0,483,5,562,1,0,0,0,,,,4941.35
0,1017,6,711,1,0,0,0,2013.0,10.0,8.0,5800.64
0,563,1,913,1,1,0,0,2014.0,1.0,9.0,8473.86
0,93,5,763,1,1,0,0,,,,7673.4
0,359,6,644,1,0,0,0,,,,6759.76
0,99,7,0,0,0,0,0,,,,0.0
0,1050,4,434,1,0,0,0,,,,5637.39
0,440,7,0,0,0,0,0,2015.0,7.0,6.0,0.0
0,824,3,1050,1,1,0,0,2014.0,12.0,11.0,9697.95
0,952,1,490,1,0,0,0,,,,5552.82
0,976,4,825,1,1,0,0,2014.0,4.0,12.0,7838.14
0,553,2,436,1,0,0,0,,,,4291.2
0,385,4,476,1,0,0,0,,,,4837.06
0,688,7,0,0,0,0,0,,,,0.0
0,15,3,578,1,0,0,0,,,,5200.17
0,1076,5,776,1,1,0,0,2014.0,2.0,5.0,7420.12
0,651,7,0,0,0,0,0,,,,0.0
0,659,1,872,1,1,0,0,2013.0,9.0,9.0,8833.59
0,236,4,935,1,0,0,0,,,,7154.81
0,1106,1,708,1,1,0,1,2013.0,8.0,4.0,7853.76
0,543,4,304,1,1,0,0,,,,3589.3
0,1015,7,0,0,0,0,0,,,,0.0
0,931,6,539,1,0,0,0,,,,4952.65
0,536,7,0,0,0,0,0,,,,0.0
0,493,5,832,1,1,0,1,2015.0,3.0,7.0,9629.43
0,140,1,1027,1,1,0,0,,,,10709.05
0,980,7,0,0,0,0,0,,,,0.0
0,707,6,517,1,0,0,0,2013.0,2.0,3.0,5477.01
0,306,6,313,1,0,0,0,2013.0,6.0,7.0,2995.74
0,197,1,1102,1,1,0,0,,,,10920.78
0,593,5,1107,1,0,0,0,2014.0,11.0,4.0,8711.79
0,740,2,443,1,1,0,0,2014.0,11.0,11.0,5455.98
0,804,2,340,1,0,0,0,,,,3563.96
0,137,5,1075,1,0,0,0,2014.0,11.0,4.0,8704.27
0,891,1,1075,1,0,0,0,2014.0,7.0,4.0,7374.13
0,963,6,486,1,0,0,0,,,,4722.43
0,741,7,0,0,0,0,0,,,,0.0
0,94,3,682,1,1,0,0,2014.0,7.0,5.0,7311.44
0,312,4,545,1,1,0,0,2013.0,7.0,2.0,5760.01
0,264,6,774,1,0,0,0,,,,6518.2
0,111,7,0,0,0,0,0,,,,0.0
0,100,2,682,1,1,0,0,,,,7153.66
0,914,5,1242,1,0,0,0,,,,9797.38
0,619,5,311,1,0,0,1,2013.0,9.0,8.0,3123.71
0,980,1,409,1,0,0,0,2015.0,8.0,6.0,4631.36
0,1050,6,536,1,0,0,0,2014.0,7.0,6.0,6324.26
0,698,5,2144,1,1,0,0,,,,17911.43
0,828,3,508,1,1,0,0,,,,5557.76
0,938,2,1129,1,1,0,0,2014.0,4.0,2.0,12322.21
0,588,3,555,1,0,0,0,,,,5250.75
0,500,1,324,1,0,0,1,2013.0,11.0,2.0,4099.07
0,269,5,1032,1,0,0,1,,,,7498.54
0,255,2,555,1,0,0,0,,,,4784.09
0,998,6,472,1,0,0,0,,,,3996.26
0,94,6,519,1,0,0,0,2015.0,7.0,3.0,5584.76
0,104,7,0,0,0,0,0,,,,0.0
0,148,2,857,1,1,0,1,,,,9346.62
0,895,3,808,1,1,0,0,,,,7991.17
0,104,4,1228,1,1,0,1,,,,10016.71
0,1081,2,1261,1,1,0,0,,,,9075.48
0,474,5,631,1,0,0,0,2015.0,12.0,6.0,6215.89
0,497,3,928,1,1,0,0,2013.0,6.0,2.0,8955.42
0,416,3,1065,1,0,0,0,,,,7795.64
0,804,2,423,1,1,0,0,2014.0,1.0,4.0,4813.83
0,489,3,728,1,1,0,1,,,,8213.09
0,852,4,555,1,0,0,0,,,,3944.33
0,419,2,814,1,1,0,0,,,,7918.11
0,713,3,1241,1,0,0,0,2014.0,10.0,9.0,9142.34
0,62,4,689,1,0,0,1,2013.0,8.0,8.0,5930.05
0,879,4,417,1,1,0,0,,,,4784.1
0,838,6,757,1,0,0,0,2015.0,7.0,3.0,7275.71
0,366,2,619,1,0,0,0,,,,5432.98
0,549,4,505,1,1,0,0,2014.0,9.0,1.0,5269.06
0,564,6,511,1,0,0,0,,,,5054.07
0,1002,1,943,1,1,0,0,,,,9592.74
0,432,1,1791,1,1,0,0,2014.0,3.0,2.0,13831.16
0,372,4,663,1,0,0,0,2015.0,11.0,6.0,6895.45
0,212,5,524,1,1,0,0,2013.0,8.0,2.0,5332.65
0,1040,4,945,1,1,0,0,2014.0,4.0,9.0,8845.79
0,18,1,874,1,1,0,0,,,,9247.56
0,907,3,545,1,1,0,0,,,,5753.72
0,875,1,389,1,0,0,0,2015.0,11.0,5.0,4012.96
0,524,2,871,1,1,0,0,2013.0,4.0,6.0,8592.71
0,621,5,721,1,0,0,0,2014.0,11.0,4.0,6660.99
0,94,3,665,1,1,0,1,2014.0,6.0,8.0,7273.82
0,498,4,891,1,1,0,0,,,,7743.62
0,310,2,751,1,1,0,0,2014.0,7.0,10.0,8752.39
0,942,7,0,0,0,0,0,2015.0,12.0,7.0,0.0
0,163,4,787,1,1,0,0,2015.0,8.0,1.0,8536.19
0,777,3,288,1,1,0,0,,,,3358.23
0,591,4,446,1,0,0,0,,,,4603.09
0,778,5,734,1,1,0,0,,,,6171.66
0,638,2,469,1,1,0,0,2013.0,9.0,4.0,5278.64
0,1,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,790,6,738,1,0,0,0,,,,6977.77
0,343,1,571,1,0,0,0,,,,5040.16
0,526,6,962,1,0,0,0,2015.0,3.0,1.0,9254.04
0,90,4,1103,1,1,0,1,2014.0,9.0,10.0,9694.27
0,1074,4,0,0,0,3,1,,,,0.0
0,198,4,244,1,0,0,0,,,,1861.3
0,243,3,778,1,0,0,0,,,,5873.39
0,98,3,596,1,1,0,0,,,,5801.89
0,888,2,635,1,1,0,1,,,,7260.0
0,975,6,715,1,0,0,0,2015.0,2.0,5.0,6418.32
0,394,6,695,1,0,0,0,2014.0,8.0,2.0,7238.86
0,283,2,672,1,1,0,1,,,,7253.5
0,180,7,0,0,0,0,0,2015.0,8.0,2.0,0.0
0,684,2,403,1,0,0,0,2013.0,12.0,11.0,3993.94
0,734,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,676,6,1347,1,0,0,0,2015.0,7.0,3.0,6450.04
0,724,3,678,1,0,0,0,,,,5765.9
0,590,7,0,0,0,0,0,2013.0,12.0,5.0,0.0
0,727,4,553,1,1,0,0,2013.0,2.0,5.0,5914.98
0,241,6,651,1,0,0,0,2013.0,10.0,8.0,6347.9
0,397,6,640,1,0,0,0,,,,4519.56
0,798,5,941,1,1,0,1,2014.0,8.0,8.0,8027.17
0,190,1,953,1,1,0,1,2015.0,5.0,1.0,10939.07
0,309,3,511,1,0,0,0,,,,5029.99
0,122,7,600,1,0,0,0,,,,5539.17
0,536,5,905,1,0,0,0,2014.0,11.0,4.0,8048.37
0,931,5,340,1,0,0,0,,,,2998.46
0,353,7,1490,1,0,0,0,,,,6988.98
0,1030,6,159,1,0,0,0,2013.0,7.0,9.0,1765.28
0,368,6,595,1,0,0,0,,,,6009.63
0,862,7,0,0,0,0,0,,,,0.0
0,422,7,0,0,0,0,0,,,,0.0
0,307,4,296,1,0,0,0,,,,2169.18
0,22,4,576,1,1,0,1,2013.0,1.0,8.0,6285.59
0,314,3,459,1,0,0,0,,,,4172.24
0,589,5,769,1,1,0,0,,,,7215.04
0,918,3,645,1,1,0,0,,,,6146.72
0,272,4,709,1,1,0,1,2013.0,1.0,8.0,6755.48
0,411,1,853,1,1,0,0,,,,11229.44
0,1106,7,0,0,0,0,0,,,,0.0
0,926,5,678,1,0,0,0,,,,6232.82
0,855,2,532,1,0,0,0,,,,4450.41
0,1112,5,926,1,1,0,0,2014.0,10.0,1.0,11280.08
0,1111,5,383,1,0,0,1,2015.0,10.0,4.0,3884.16
0,236,4,912,1,1,0,0,2013.0,7.0,3.0,8778.12
0,279,1,963,1,1,0,0,,,,10680.32
0,194,7,0,0,0,0,0,,,,0.0
0,674,2,1184,1,1,0,0,2013.0,3.0,12.0,10188.12
0,1097,5,2145,1,1,0,1,,,,8827.57
0,203,3,510,1,0,0,1,,,,5103.99
0,167,2,1381,1,1,0,1,2014.0,3.0,6.0,11550.77
0,61,7,0,0,0,0,0,,,,0.0
0,726,6,571,1,0,0,0,,,,5291.09
0,201,4,538,1,1,0,0,2014.0,4.0,12.0,6397.64
0,816,3,793,1,0,0,0,,,,6181.82
0,490,6,1347,1,0,0,0,2013.0,2.0,3.0,10677.72
0,907,6,849,1,0,0,0,2014.0,11.0,10.0,6961.94
0,848,1,842,1,0,0,0,,,,7007.31
0,153,3,0,0,0,1,1,2014.0,1.0,1.0,0.0
0,940,4,0,0,0,1,0,2013.0,3.0,10.0,0.0
0,528,3,955,1,1,0,0,,,,10764.14
0,287,6,850,1,0,0,0,2013.0,3.0,8.0,8469.08
0,592,2,700,1,1,0,0,,,,6207.58
0,370,1,716,1,1,0,0,,,,8195.7
0,379,6,352,1,0,0,0,,,,2977.07
0,792,1,0,0,0,1,0,2014.0,9.0,6.0,0.0
0,966,5,622,1,1,0,1,,,,5230.64
0,718,4,937,1,1,0,0,2013.0,10.0,10.0,8452.47
0,310,5,716,1,1,0,0,2014.0,4.0,7.0,8031.09
0,629,5,696,1,0,0,0,,,,5983.97
0,668,7,0,0,0,0,0,2013.0,2.0,6.0,0.0
0,643,1,1152,1,1,0,0,2015.0,2.0,3.0,11808.4
0,1073,6,709,1,0,0,0,,,,5788.53
0,538,2,603,1,0,0,0,2013.0,1.0,10.0,4372.25
0,626,1,1089,1,1,0,0,,,,12713.75
0,342,3,0,0,1,0,0,,,,0.0
0,493,7,0,0,0,0,0,,,,0.0
0,41,1,390,1,0,0,0,,,,5045.83
0,1044,5,0,0,0,3,1,,,,0.0
0,893,6,634,1,0,0,0,,,,5625.86
0,917,7,0,0,0,0,0,,,,0.0
0,959,2,689,1,0,0,0,2015.0,7.0,7.0,6506.75
0,1091,7,0,0,0,0,0,,,,0.0
0,151,1,882,1,1,0,1,2014.0,3.0,2.0,10279.06
0,221,5,644,1,1,0,1,,,,6502.24
0,377,4,978,1,1,0,1,2014.0,7.0,8.0,9116.55
0,760,5,0,0,1,2,1,2015.0,3.0,4.0,0.0
0,1045,1,1247,1,0,0,1,2013.0,8.0,7.0,9650.97
0,396,1,1096,1,0,0,1,2013.0,5.0,8.0,9225.24
0,1063,7,0,0,0,0,0,,,,0.0
0,1032,5,1254,1,1,0,0,,,,11380.83
0,571,7,0,0,0,0,0,,,,0.0
0,893,2,760,1,0,0,0,,,,5884.51
0,245,7,0,0,0,0,1,,,,0.0
0,24,6,614,1,0,0,0,,,,6474.75
0,487,7,0,0,0,0,0,2014.0,5.0,10.0,0.0
0,754,2,893,1,0,0,1,,,,7183.93
0,1024,5,724,1,0,0,1,,,,5683.34
0,491,6,560,1,0,0,0,2014.0,6.0,9.0,5745.04
0,44,4,573,1,0,0,0,,,,4826.67
0,952,7,0,0,0,0,0,,,,0.0
0,469,2,1407,1,1,0,0,2014.0,7.0,10.0,10272.55
0,223,6,611,1,0,0,0,2014.0,8.0,11.0,6015.28
0,169,4,705,1,1,0,1,,,,7581.93
0,387,4,1140,1,1,0,0,,,,9662.23
0,330,3,336,1,0,0,0,,,,2779.37
0,1112,7,0,0,0,0,0,,,,0.0
0,446,3,556,1,0,0,0,,,,4503.42
0,341,2,618,1,0,0,0,,,,4373.29
0,93,2,572,1,0,0,0,2013.0,12.0,11.0,5413.16
0,294,6,490,1,0,0,0,,,,4528.54
0,254,7,0,0,0,0,0,,,,0.0
0,45,3,576,1,1,0,0,2015.0,3.0,6.0,6618.97
0,194,6,389,1,0,0,0,2013.0,9.0,2.0,3922.54
0,67,3,751,1,0,0,0,,,,6489.26
0,930,3,983,1,0,0,0,,,,5400.47
0,359,6,674,1,0,0,0,,,,6656.31
0,969,6,425,1,0,0,0,,,,3353.66
0,10,2,597,1,0,0,0,2015.0,7.0,7.0,5569.92
0,10,7,0,0,0,0,0,,,,0.0
0,300,6,1081,1,0,0,0,2014.0,3.0,5.0,7855.77
0,1077,7,0,0,0,0,0,2013.0,10.0,3.0,0.0
0,323,6,649,1,0,0,0,2013.0,2.0,3.0,7411.69
0,644,4,952,1,1,0,1,,,,8123.68
0,84,4,0,0,0,3,1,,,,0.0
0,912,3,641,1,0,0,0,,,,4793.86
0,695,2,443,1,0,0,0,2015.0,10.0,3.0,4649.6
0,286,4,432,1,0,0,0,2014.0,12.0,6.0,4906.96
0,328,2,609,1,1,0,0,,,,6088.72
0,952,2,392,1,0,0,1,2013.0,12.0,2.0,4092.53
0,1110,3,674,1,1,0,0,,,,6411.04
0,424,2,824,1,1,0,0,,,,8161.14
0,150,2,556,1,0,0,0,,,,5090.05
0,410,1,1057,1,1,0,0,2015.0,2.0,2.0,10734.93
0,956,2,560,1,1,0,0,,,,5571.62
0,158,1,475,1,0,0,0,2013.0,9.0,12.0,5696.12
0,697,7,0,0,0,0,0,2014.0,9.0,2.0,0.0
0,97,4,796,1,1,0,0,2013.0,7.0,11.0,7653.39
0,806,3,0,0,0,1,1,2014.0,1.0,1.0,0.0
0,626,1,648,1,0,0,0,2014.0,10.0,2.0,6373.22
0,875,2,844,1,0,0,1,,,,7278.42
0,392,2,680,1,0,0,0,,,,5674.41
0,432,7,0,0,0,0,0,2015.0,1.0,2.0,0.0
0,1106,7,0,0,0,0,0,,,,0.0
0,1091,5,684,1,0,0,0,,,,6365.56
0,381,5,1214,1,1,0,0,2014.0,5.0,12.0,10824.52
0,416,3,1517,1,1,0,0,2014.0,5.0,2.0,12486.85
0,983,4,1551,1,1,0,0,,,,10698.01
0,226,7,0,0,0,0,0,,,,0.0
0,448,6,511,1,0,0,0,,,,5483.68
0,290,3,684,1,1,0,0,,,,7115.05
0,760,5,1479,1,1,0,0,2015.0,3.0,7.0,13170.34
0,1021,3,935,1,0,0,0,2014.0,12.0,3.0,7065.32
0,809,2,593,1,0,0,0,2014.0,8.0,4.0,6522.58
0,319,3,0,0,1,1,0,2013.0,1.0,5.0,0.0
0,1057,2,569,1,1,0,0,2013.0,5.0,3.0,6326.12
0,849,3,884,1,0,0,0,2014.0,10.0,12.0,7220.26
0,922,6,802,1,0,0,0,,,,7086.45
0,378,6,985,1,0,0,0,,,,7028.78
0,959,1,1029,1,1,0,0,2015.0,4.0,5.0,10225.7
0,1063,2,481,1,0,0,0,,,,3406.82
0,991,3,421,1,1,0,1,2014.0,6.0,8.0,4497.08
0,435,4,335,1,0,0,0,,,,2741.56
0,1081,4,1125,1,1,0,0,,,,7479.19
0,409,5,523,1,0,0,0,2015.0,10.0,7.0,5358.33
0,174,4,436,1,1,0,0,2013.0,11.0,4.0,5429.83
0,158,1,498,1,1,0,0,,,,7726.75
0,561,6,442,1,0,0,0,,,,4368.04
0,825,1,621,1,1,0,0,2015.0,2.0,3.0,6870.06
0,675,3,298,1,0,0,1,2015.0,8.0,7.0,2862.06
0,662,4,1011,1,1,0,1,,,,10012.1
0,624,4,762,1,1,0,1,,,,7629.1
0,92,2,508,1,1,0,0,,,,5741.8
0,459,7,0,0,0,0,0,2014.0,12.0,1.0,0.0
0,262,4,2874,1,0,0,0,,,,15157.79
0,622,4,489,1,1,0,0,2015.0,7.0,5.0,6575.95
0,1097,4,1803,1,0,0,1,2013.0,3.0,1.0,6860.65
0,494,4,962,1,0,0,0,,,,6439.14
0,325,2,698,1,1,0,0,2013.0,10.0,9.0,7221.48
0,76,1,0,0,0,1,0,,,,0.0
0,10,6,488,1,0,0,0,,,,4604.55
0,117,3,550,1,1,0,0,,,,4700.86
0,226,4,764,1,1,0,0,,,,7844.3
0,670,6,541,1,0,0,0,2014.0,8.0,3.0,5135.26
0,591,7,0,0,0,0,0,2015.0,1.0,3.0,0.0
0,429,7,0,0,0,0,0,2013.0,10.0,3.0,0.0
0,349,5,671,1,0,0,0,,,,6605.32
0,424,1,924,1,1,0,1,2015.0,5.0,1.0,10309.31
0,920,7,0,0,0,0,0,,,,0.0
0,627,7,0,0,0,0,0,,,,0.0
0,66,6,597,1,0,0,0,2015.0,11.0,4.0,6448.73
0,327,2,909,1,0,0,0,2013.0,7.0,5.0,7141.51
0,102,6,1046,1,0,0,0,2014.0,5.0,4.0,7504.2
0,933,2,858,1,0,0,0,,,,7406.5
0,599,3,897,1,1,0,0,2014.0,3.0,12.0,9071.28
0,480,1,649,1,0,0,0,,,,4919.62
0,977,2,519,1,0,0,1,2015.0,7.0,4.0,4736.99
0,691,2,449,1,0,0,0,,,,4655.75
0,757,2,533,1,0,0,0,2013.0,10.0,12.0,4897.44
0,796,2,802,1,1,0,0,2015.0,3.0,3.0,8961.02
0,734,2,657,1,1,0,1,,,,7244.42
0,449,1,1693,1,0,0,1,,,,11877.22
0,726,1,1358,1,1,0,1,,,,14502.5
0,868,3,608,1,1,0,0,,,,8558.06
0,506,7,0,0,0,0,0,2014.0,8.0,6.0,0.0
0,182,3,403,1,1,0,0,,,,5154.4
0,599,1,1054,1,1,0,1,,,,10882.86
0,942,5,453,1,0,0,0,,,,4572.35
0,673,3,486,1,0,0,0,2014.0,12.0,3.0,5778.52
0,476,6,275,1,0,0,0,2014.0,5.0,7.0,2326.39
0,111,1,753,1,1,0,0,2013.0,2.0,12.0,8139.5
0,38,1,731,1,1,0,0,,,,8094.4
0,871,2,476,1,1,0,0,2015.0,3.0,2.0,5879.73
0,731,1,921,1,0,0,0,2015.0,8.0,6.0,8120.54
0,983,6,1611,1,0,0,0,2013.0,6.0,4.0,11227.69
0,178,5,1005,1,1,0,0,2014.0,5.0,9.0,10770.75
0,668,6,1164,1,0,0,0,,,,8232.14
0,881,5,673,1,1,0,0,2013.0,12.0,4.0,6898.18
0,313,6,468,1,0,0,0,,,,4598.29
0,1053,3,882,1,0,0,1,,,,6921.54
0,240,7,0,0,0,0,0,,,,0.0
0,525,1,1021,1,1,0,0,2013.0,3.0,6.0,10727.93
0,533,6,639,1,0,0,0,2014.0,8.0,2.0,6573.56
0,253,6,544,1,0,0,0,,,,5157.64
0,771,6,493,1,0,0,0,,,,4554.86
0,395,4,464,1,0,0,0,,,,3977.07
0,808,1,791,1,1,0,0,2014.0,3.0,11.0,9872.86
0,1101,4,981,1,1,0,0,2013.0,6.0,6.0,10076.52
0,234,4,943,1,1,0,1,2014.0,7.0,8.0,8204.93
0,361,3,636,1,1,0,0,,,,6578.72
0,402,3,622,1,1,0,1,,,,6284.49
0,807,2,900,1,0,0,0,2013.0,11.0,6.0,8493.43
0,959,7,0,0,0,0,0,2013.0,5.0,5.0,0.0
0,958,6,373,1,0,0,0,2013.0,12.0,1.0,3320.39
0,211,3,1564,1,1,0,0,2013.0,9.0,1.0,13973.38
0,95,6,470,1,0,0,0,2013.0,6.0,4.0,4474.99
0,888,4,763,1,1,0,0,,,,7750.16
0,728,2,423,1,1,0,0,,,,4704.35
0,508,1,574,1,0,0,0,2014.0,10.0,2.0,5141.3
0,116,3,786,1,1,0,0,2014.0,8.0,10.0,7405.64
0,555,2,564,1,1,0,0,,,,6608.84
0,496,6,707,1,0,0,0,,,,6134.75
0,550,1,512,1,1,0,0,,,,6132.07
0,963,2,1638,1,0,0,1,,,,11587.01
0,831,5,1607,1,1,0,0,2013.0,8.0,11.0,12409.05
0,756,7,0,0,0,0,0,,,,0.0
0,879,7,0,0,0,0,0,,,,0.0
0,887,1,421,1,0,0,0,,,,4385.4
0,801,3,468,1,1,0,0,2013.0,5.0,6.0,5052.6
0,369,7,0,0,0,0,0,2014.0,2.0,11.0,0.0
0,557,2,653,1,1,0,0,2015.0,3.0,2.0,6566.58
0,636,7,0,0,0,0,0,,,,0.0
0,432,6,914,1,0,0,0,,,,7776.49
0,791,1,1214,1,1,0,0,2014.0,2.0,6.0,13320.17
0,951,2,576,1,0,0,1,,,,5470.72
0,537,4,519,1,1,0,0,,,,5252.81
0,1101,1,990,1,0,0,0,,,,8894.54
0,1043,5,1296,1,0,0,0,2013.0,1.0,3.0,8892.59
0,697,6,1131,1,0,0,0,,,,9930.12
0,525,4,0,0,0,1,0,,,,0.0
0,201,5,522,1,1,0,0,,,,5992.41
0,616,3,903,1,1,0,0,2014.0,5.0,3.0,9096.06
0,1029,5,681,1,1,0,1,2014.0,8.0,8.0,6223.46
0,957,5,922,1,0,0,0,,,,7403.13
0,598,1,916,1,1,0,0,,,,8219.76
0,223,4,717,1,1,0,0,2013.0,7.0,3.0,6896.84
0,20,4,0,0,0,1,0,,,,0.0
0,1102,3,573,1,0,0,0,,,,4970.17
0,732,5,548,1,0,0,0,,,,5219.22
0,676,6,1055,1,0,0,0,,,,5651.45
0,130,5,567,1,1,0,0,,,,6318.58
0,803,2,510,1,1,0,0,,,,6814.11
0,369,4,503,1,1,0,0,2014.0,9.0,10.0,5673.08
0,632,1,926,1,1,0,0,2014.0,10.0,11.0,9070.09
0,53,6,625,1,0,0,0,2015.0,4.0,4.0,7055.83
0,597,7,0,0,0,0,0,,,,0.0
0,1024,3,751,1,1,0,1,,,,6719.47
0,1055,4,990,1,1,0,0,,,,8278.2
0,544,2,630,1,0,0,1,,,,5338.23
0,846,5,977,1,0,0,0,2013.0,12.0,7.0,8677.84
0,256,7,0,0,0,0,0,,,,0.0
0,472,3,663,1,0,0,0,2015.0,8.0,7.0,6134.42
0,681,6,206,1,0,0,0,,,,1798.49
0,542,3,421,1,0,0,1,2013.0,4.0,9.0,4847.71
0,664,5,0,0,1,2,0,,,,0.0
0,909,4,1343,1,1,0,1,,,,12817.88
0,894,7,0,0,0,0,0,2014.0,3.0,8.0,0.0
0,572,2,649,1,1,0,0,2013.0,5.0,11.0,7496.44
0,841,5,507,1,0,0,0,2013.0,1.0,2.0,4898.49
0,537,6,549,1,0,0,0,,,,5215.73
0,1099,4,1434,1,1,0,1,2013.0,1.0,8.0,12235.83
0,223,5,730,1,1,0,1,2015.0,6.0,2.0,7643.64
0,639,7,0,0,0,0,0,,,,0.0
0,972,5,412,1,0,0,1,,,,3334.1
0,523,5,2056,1,0,0,1,2013.0,5.0,4.0,17696.03
0,335,4,2474,1,0,0,0,,,,12453.61
0,66,1,479,1,0,0,0,,,,4907.85
0,476,6,264,1,0,0,0,,,,2339.6
0,137,4,1071,1,1,0,0,2014.0,8.0,5.0,9202.52
0,12,2,927,1,1,0,0,,,,9365.07
0,555,3,370,1,1,0,0,,,,4131.71
0,267,6,1383,1,0,0,0,2014.0,1.0,3.0,10166.43
0,1103,1,277,1,0,0,0,,,,3028.65
0,343,6,791,1,0,0,0,2015.0,2.0,5.0,7703.85
0,184,6,634,1,0,0,0,,,,6456.72
0,590,4,330,1,0,0,0,2015.0,11.0,6.0,3983.27
0,452,1,789,1,1,0,0,,,,8379.46
0,317,5,679,1,1,0,0,,,,6991.59
0,679,5,0,0,1,2,1,,,,0.0
0,271,4,909,1,1,0,0,,,,8537.75
0,539,6,1194,1,0,0,0,,,,11980.74
0,174,3,485,1,1,0,0,,,,5548.56
0,186,5,403,1,1,0,0,2013.0,8.0,2.0,4873.43
0,551,5,953,1,1,0,0,,,,7266.28
0,817,1,4252,1,1,0,0,2013.0,12.0,8.0,30918.67
0,141,6,507,1,0,0,0,2014.0,4.0,1.0,4660.67
0,83,2,301,1,0,0,0,,,,3050.95
0,671,5,603,1,0,0,0,,,,6091.79
0,86,7,0,0,0,0,0,,,,0.0
0,1073,6,726,1,0,0,0,,,,5629.97
0,878,4,871,1,1,0,0,2014.0,6.0,3.0,8695.51
0,945,7,0,0,0,0,0,,,,0.0
0,854,7,0,0,0,0,0,,,,0.0
0,70,1,662,1,0,0,0,2015.0,9.0,3.0,7093.66
0,114,7,0,0,0,0,0,2013.0,7.0,7.0,0.0
0,183,5,663,1,0,0,0,2013.0,10.0,5.0,6344.23
0,576,7,0,0,0,0,0,,,,0.0
0,976,1,1021,1,1,0,0,2013.0,3.0,6.0,9889.8
0,960,2,663,1,1,0,0,,,,7212.02
0,36,2,1196,1,1,0,0,,,,11690.05
0,544,3,1799,1,1,0,0,,,,14553.58
0,891,3,828,1,0,0,0,,,,6523.91
